anchor_type,d_src,d_dst,d_aligned,residual_m,a,b
flange,-1.61544,17466.527424,17501.444093759295,-17503.059533759297,1.0004704050591884,26.700326892595946
tee,-3.7216080000000002,-0.423672,26.27645559514371,-29.99806359514371,1.0004704050591884,26.700326892595946
tee,-0.420624,0.42672,27.127247623842802,-27.547871623842802,1.0004704050591884,26.700326892595946
tee,0.429768,2.487168,29.188664869006196,-28.758896869006197,1.0004704050591884,26.700326892595946
tee,2.462784,3.389376,30.091297272213836,-27.628513272213837,1.0004704050591884,26.700326892595946
tee,3.4168080000000005,937.409352,964.5506409943073,-961.1338329943073,1.0004704050591884,26.700326892595946
tee,937.3544880000001,2225.372232,2253.1193852491065,-1315.7648972491065,1.0004704050591884,26.700326892595946
tee,2224.223136,2225.978784,2253.7262225742356,-29.503086574235567,1.0004704050591884,26.700326892595946
tee,2224.832736,2840.056296,2868.0925997426143,-643.2598637426145,1.0004704050591884,26.700326892595946
tee,2837.133264,2999.097888,3027.2090057121122,-190.07574171211218,1.0004704050591884,26.700326892595946
tee,3236.5248960000004,2999.302104,3027.413317776352,209.1115782236484,1.0004704050591884,26.700326892595946
tee,3237.131448,2999.5428960000004,3027.6542230461273,209.4772249538728,1.0004704050591884,26.700326892595946
tee,4555.549944,3240.1733520000002,3268.3978728300244,1287.152071169976,1.0004704050591884,26.700326892595946
tee,5764.322736,3240.782952,3269.0077595889484,2495.3149764110517,1.0004704050591884,26.700326892595946
tee,16966.542648000002,4560.289584,4589.135094184273,12377.40755381573,1.0004704050591884,26.700326892595946
tee,17437.449504,4561.920264,4590.7665412643955,12846.682962735606,1.0004704050591884,26.700326892595946
tee,17440.079928000003,5772.8449439999995,5802.260846360163,11637.81908163984,1.0004704050591884,26.700326892595946
tee,17440.192704,16993.935024,17028.6293839034,411.56332009660036,1.0004704050591884,26.700326892595946
tee,17441.049192000002,17465.652648000003,17500.568906260243,-59.51971426024102,1.0004704050591884,26.700326892595946
tee,17441.146728,17468.292216,17503.209715926383,-62.06298792638336,1.0004704050591884,26.700326892595946
tee,17441.917872,17468.404992,17503.32254497678,-61.40467297677969,1.0004704050591884,26.700326892595946
valve,0.0,0.0,26.700326892595946,-26.700326892595946,1.0004704050591884,26.700326892595946
valve,4555.979712,4561.319808,4590.165802806855,-34.186090806854736,1.0004704050591884,26.700326892595946
valve,4697.82144,4704.2588160000005,4733.172050039374,-35.35061003937426,1.0004704050591884,26.700326892595946
valve,17440.619424,17468.813424,17503.731169105264,-63.11174510526325,1.0004704050591884,26.700326892595946
weld,8.650224,8.744712000000002,35.44915244936189,-26.79892844936189,1.0004704050591884,26.700326892595946
weld,11.8872,11.835384,38.541278317106986,-26.654078317106986,1.0004704050591884,26.700326892595946
weld,16.431767999999998,16.373856,43.08188523729677,-26.65011723729677,1.0004704050591884,26.700326892595946
weld,28.59024,28.669488,55.38330116479548,-26.793061164795482,1.0004704050591884,26.700326892595946
weld,31.525464000000003,31.494984000000002,58.2101262924086,-26.6846622924086,1.0004704050591884,26.700326892595946
weld,39.151559999999996,33.991296,60.70761257020271,-21.556052570202716,1.0004704050591884,26.700326892595946
weld,43.77232800000001,39.282624,66.00142963766373,-22.229101637663724,1.0004704050591884,26.700326892595946
weld,53.394864000000005,43.897296000000004,70.61827240271904,-17.223408402719038,1.0004704050591884,26.700326892595946
weld,65.605152,53.532024,80.25753262751414,-14.652380627514134,1.0004704050591884,26.700326892595946
weld,77.80934400000001,65.74536,92.47661384255812,-14.667269842558113,1.0004704050591884,26.700326892595946
weld,81.96376800000002,77.98612800000001,104.72313996175367,-22.759371961753658,1.0004704050591884,26.700326892595946
